종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
228850,레이언스,"15,400","-50","0.32","15,400","15,350","30,422","464,253,600","15,500","15,550","15,300","500",원(KRW),"16,591,014","255,501,615,600",
238120,로고스바이오,"13,550","100","0.74","13,550","13,450","16,476","224,589,850","13,450","13,850","13,400","500",원(KRW),"3,594,724","48,708,510,200",
215100,로보로보,"2,160","-50","2.26","2,170","2,160","286,057","624,307,635","2,225","2,240","2,145","100",원(KRW),"17,798,454","38,444,660,640",
090360,로보스타,"22,700","-100","0.44","22,700","22,600","49,605","1,131,837,600","22,750","23,350","22,550","500",원(KRW),"9,750,000","221,325,000,000",
108490,로보티즈,"14,200","-300","2.07","14,200","14,150","101,033","1,438,221,250","14,450","14,500","14,100","500",원(KRW),"11,251,000","159,764,200,000",
900260,로스웰,"1,115","-15","1.33","1,115","1,110","246,913","275,251,585","1,145","1,150","1,100","0",중국위안(CNY),"90,781,250","101,221,093,750",
067730,로지시스,"3,080","-20","0.65","3,120","3,080","13,659","42,464,740","3,125","3,130","3,080","500",원(KRW),"9,340,922","28,770,039,760",
071280,로체시스템즈,"5,250","-220","4.02","5,250","5,240","345,413","1,832,615,070","5,470","5,600","5,130","500",원(KRW),"15,296,603","80,307,165,750",
038060,루멘스,"3,150","40","1.29","3,160","3,150","324,658","1,022,652,295","3,110","3,190","3,100","500",원(KRW),"47,276,784","148,921,869,600",
082800,루미마이크로,"1,595","-10","0.62","1,595","1,590","357,221","564,817,375","1,595","1,630","1,555","500",원(KRW),"74,460,326","118,764,219,970",
085370,루트로닉,"9,410","10","0.11","9,410","9,400","123,252","1,151,410,300","9,490","9,490","9,220","500",원(KRW),"25,214,480","237,268,256,800",
08537M,루트로닉3우C,"13,200","-200","1.49","13,200","13,100","186","2,471,550","13,400","13,450","12,500","500",원(KRW),"1,012,759","13,368,418,800",
060240,룽투코리아,"4,050","-50","1.22","4,050","4,030","76,855","310,732,245","4,125","4,165","3,900","500",원(KRW),"24,176,133","97,913,338,650",
058470,리노공업,"50,500","500","1.00","50,500","50,400","20,990","1,054,750,600","50,600","50,800","50,000","500",원(KRW),"15,242,370","769,739,685,000",
039980,리노스,"2,250","105","4.90","2,255","2,250","712,405","1,587,760,130","2,145","2,275","2,125","500",원(KRW),"37,754,994","84,948,736,500",
016100,리더스코스메틱,"11,550","100","0.87","11,550","11,500","61,756","709,907,000","11,350","11,700","11,350","500",원(KRW),"18,170,414","209,868,281,700",
197210,리드,"5,420","-610","10.12","5,420","5,410","2,276,148","12,685,853,280","6,030","6,170","5,220","500",원(KRW),"14,753,970","79,966,517,400",
012700,리드코프,"5,600","-50","0.88","5,640","5,600","36,644","206,808,400","5,670","5,710","5,580","500",원(KRW),"26,749,230","149,795,688,000",
131100,리켐,"23,700","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"4,553,965","107,928,970,500",
277070,린드먼아시아,"5,210","30","0.58","5,210","5,200","32,282","166,868,440","5,150","5,240","5,150","500",원(KRW),"13,500,000","70,335,000,000",
042500,링네트,"3,805","255","7.18","3,815","3,805","1,351,668","5,184,000,925","3,550","4,000","3,550","500",원(KRW),"14,936,878","56,834,820,790",
219420,링크제니시스,"7,200","-180","2.44","7,200","7,190","93,745","674,011,330","7,370","7,440","7,100","100",원(KRW),"10,000,000","72,000,000,000",
098120,마이크로컨텍솔,"2,650","-90","3.28","2,655","2,650","30,204","80,192,600","2,740","2,740","2,605","500",원(KRW),"8,312,766","22,028,829,900",
227950,마이크로텍,"1,805","-15","0.82","1,790","1,780","73,701","131,247,505","1,870","1,870","1,700","100",원(KRW),"19,000,928","34,296,675,040",
147760,마이크로프랜드,"4,630","90","1.98","4,635","4,630","47,088","214,803,175","4,555","4,650","4,490","500",원(KRW),"10,819,866","50,095,979,580",
035480,마제스타,"1,475","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"45,529,070","67,155,378,250",
038290,마크로젠,"30,550","-300","0.97","30,600","30,550","53,769","1,636,905,950","30,850","30,900","30,150","500",원(KRW),"10,605,454","323,996,619,700",
267980,매일유업,"77,200","300","0.39","77,200","77,100","19,432","1,494,922,200","76,800","77,400","76,400","500",원(KRW),"7,843,638","605,528,853,600",
005990,매일홀딩스,"11,000","-50","0.45","11,000","10,950","2,281","25,023,300","11,100","11,100","10,900","500",원(KRW),"13,718,304","150,901,344,000",
127160,매직마이크로,"2,950","-140","4.53","2,955","2,950","1,700,165","4,860,765,325","3,045","3,070","2,770","100",원(KRW),"58,822,777","173,527,192,150",
093520,매커스,"4,335","-15","0.34","4,340","4,335","64,889","281,659,695","4,350","4,395","4,300","500",원(KRW),"16,163,092","70,067,003,820",
141070,맥스로텍,"1,285","0","0.00","1,290","1,285","51,253","66,123,320","1,300","1,310","1,280","500",원(KRW),"24,866,457","31,953,397,245",
100590,머큐리,"10,450","-400","3.69","10,500","10,450","573,748","6,057,003,200","10,800","10,850","10,450","500",원(KRW),"14,763,600","154,279,620,000",
067280,멀티캠퍼스,"52,200","0","0.00","52,200","52,100","8,608","448,095,100","52,200","52,800","51,600","500",원(KRW),"5,926,779","309,377,863,800",
072870,메가스터디,"10,500","0","0.00","10,500","10,450","34,248","357,018,950","10,550","10,550","10,350","500",원(KRW),"11,920,959","125,170,069,500",
215200,메가스터디교육,"32,300","300","0.94","32,350","32,300","65,581","2,100,274,850","31,600","32,550","31,450","100",원(KRW),"11,761,880","379,908,724,000",
133750,메가엠디,"2,470","-30","1.20","2,480","2,470","143,239","355,794,715","2,505","2,540","2,455","500",원(KRW),"22,368,593","55,250,424,710",
041920,메디아나,"6,810","-90","1.30","6,810","6,770","27,222","185,454,630","6,910","6,910","6,710","500",원(KRW),"8,650,496","58,909,877,760",
086900,메디톡스,"524,900","6,900","1.33","524,900","524,800","29,876","15,230,419,400","520,000","526,900","518,000","500",원(KRW),"5,656,535","2,969,115,221,500",
078160,메디포스트,"78,400","-200","0.25","0","0","39,689","3,108,095,500","79,000","79,600","77,900","500",원(KRW),"7,868,421","616,884,206,400",
065650,메디프론,"5,030","-60","1.18","5,030","5,020","130,585","659,393,990","5,120","5,140","5,000","500",원(KRW),"29,439,113","148,078,738,390",
021880,메이슨캐피탈,"406","-2","0.49","406","405","134,815","54,521,156","406","412","401","500",원(KRW),"99,184,408","40,268,869,648",
140410,메지온,"93,500","2,500","2.75","93,600","93,500","118,183","11,022,939,700","91,000","94,900","90,600","500",원(KRW),"8,641,708","807,999,698,000",
241770,메카로,"17,050","-650","3.67","17,100","17,050","75,809","1,311,569,600","17,600","17,600","16,950","500",원(KRW),"9,991,140","170,348,937,000",
059210,메타바이오메드,"3,170","5","0.16","3,175","3,170","76,605","242,369,145","3,165","3,185","3,145","500",원(KRW),"23,862,351","75,643,652,670",
058110,멕아이씨에스,"4,000","225","5.96","4,000","3,975","36,132","141,419,840","3,775","4,045","3,745","500",원(KRW),"5,361,500","21,446,000,000",
096640,멜파스,"2,120","20","0.95","2,135","2,120","60,614","129,106,900","2,070","2,190","2,070","500",원(KRW),"21,257,151","45,065,160,120",
257370,명성티엔에스,"19,200","200","1.05","19,250","19,200","92,174","1,766,945,750","19,300","19,450","18,950","500",원(KRW),"6,370,000","122,304,000,000",
149940,모다,"155","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"21,160,409","3,279,863,395",
080420,모다이노칩,"8,470","-120","1.40","8,470","8,430","29,389","249,247,480","8,510","8,600","8,400","500",원(KRW),"39,860,811","337,621,069,170",
080160,모두투어,"25,200","500","2.02","25,200","25,150","120,825","3,002,533,200","24,650","25,250","24,450","500",원(KRW),"18,900,000","476,280,000,000",
100030,모바일리더,"10,700","500","4.90","10,750","10,700","35,781","375,989,200","10,200","10,700","10,050","500",원(KRW),"3,283,714","35,135,739,800",
087260,모바일어플라이언스,"5,760","40","0.70","5,770","5,760","65,438","373,065,200","5,720","5,780","5,630","500",원(KRW),"15,000,000","86,400,000,000",
101330,모베이스,"4,345","65","1.52","4,350","4,345","38,479","165,627,005","4,295","4,345","4,235","500",원(KRW),"23,958,188","104,098,326,860",
250060,모비스,"3,940","-160","3.90","3,940","3,930","621,347","2,464,072,405","4,030","4,070","3,915","100",원(KRW),"32,171,314","126,754,977,160",
033200,모아텍,"4,580","40","0.88","4,595","4,570","7,221","33,544,045","4,540","4,670","4,490","500",원(KRW),"14,331,185","65,636,827,300",
118990,모트렉스,"4,530","-45","0.98","4,535","4,530","68,596","310,981,090","4,565","4,595","4,505","100",원(KRW),"27,250,545","123,444,968,850",
006920,모헨즈,"6,660","110","1.68","6,690","6,660","479,534","3,216,014,710","6,520","6,820","6,500","500",원(KRW),"10,920,000","72,727,200,000",
001810,무림SP,"2,785","35","1.27","2,790","2,785","28,376","78,352,270","2,730","2,790","2,730","500",원(KRW),"22,137,500","61,652,937,500",
028040,미래SCI,"1,535","30","1.99","1,535","1,530","213,988","326,063,160","1,505","1,540","1,495","500",원(KRW),"30,812,358","47,296,969,530",
095500,미래나노텍,"3,740","40","1.08","3,745","3,740","260,658","964,676,365","3,675","3,760","3,660","500",원(KRW),"23,289,533","87,102,853,420",
218150,미래생명자원,"3,230","65","2.05","3,235","3,230","226,802","724,874,975","3,175","3,235","3,120","100",원(KRW),"18,671,428","60,308,712,440",
265480,미래에셋대우스팩1호,"2,065","0","0.00","2,065","2,040","12","24,740","2,060","2,065","2,040","100",원(KRW),"4,840,000","9,994,600,000",
310200,미래에셋대우스팩2호,"2,100","10","0.48","2,100","2,085","10,580","22,106,640","2,090","2,100","2,085","100",원(KRW),"3,050,000","6,405,000,000",
239340,미래에셋제5호스팩,"2,085","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"4,800,000","10,008,000,000",
049950,미래컴퍼니,"56,200","200","0.36","56,300","56,200","40,314","2,291,832,500","55,900","57,800","55,800","500",원(KRW),"7,864,540","441,987,148,000",
213090,미래테크놀로지,"8,340","50","0.60","8,400","8,340","2,559","21,464,410","8,460","8,460","8,290","500",원(KRW),"6,120,788","51,047,371,920",
207760,미스터블루,"2,650","-10","0.38","2,665","2,650","24,203","65,003,935","2,660","2,730","2,640","100",원(KRW),"24,505,004","64,938,260,600",
059090,미코,"8,100","-60","0.74","8,100","8,090","5,710,904","45,867,784,910","8,240","8,360","7,750","500",원(KRW),"31,316,603","253,664,484,300",
201490,미투온,"6,060","-150","2.42","6,070","6,060","550,611","3,358,666,370","6,260","6,290","5,990","500",원(KRW),"31,257,770","189,422,086,200",
214180,민앤지,"19,700","-300","1.50","19,800","19,700","68,063","1,353,520,450","20,200","20,300","19,650","500",원(KRW),"11,886,628","234,166,571,600",
206640,바디텍메드,"11,150","0","0.00","11,150","11,100","54,207","599,862,100","11,100","11,200","11,000","1,000",원(KRW),"23,418,328","261,114,357,200",
018700,바른손,"2,495","-55","2.16","2,500","2,495","173,457","432,047,670","2,550","2,550","2,470","1,000",원(KRW),"16,417,365","40,961,325,675",
035620,바른손이앤에이,"1,340","-15","1.11","1,345","1,340","108,006","145,307,740","1,355","1,375","1,335","500",원(KRW),"70,367,278","94,292,152,520",
064520,바른전자,"418","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"66,419,511","27,763,355,598",
029480,바른테크놀로지,"571","-14","2.39","575","571","284,504","162,963,062","585","590","569","500",원(KRW),"32,795,285","18,726,107,735",
053030,바이넥스,"11,300","-200","1.74","11,400","11,300","206,240","2,355,277,500","11,450","11,700","11,300","500",원(KRW),"31,731,048","358,560,842,400",
084990,바이로메드,"278,200","2,200","0.80","278,200","278,000","96,483","26,543,435,800","276,100","278,500","274,100","500",원(KRW),"15,956,260","4,439,031,532,000",
064550,바이오니아,"8,330","-240","2.80","8,350","8,330","132,918","1,119,645,040","8,600","8,700","8,240","500",원(KRW),"20,624,568","171,802,651,440",
208710,바이오로그디바이스,"2,040","0","0.00","2,040","2,035","220,453","443,889,945","2,040","2,060","1,975","100",원(KRW),"27,565,606","56,233,836,240",
142760,바이오리더스,"12,800","-150","1.16","12,800","12,750","198,301","2,514,830,650","12,800","13,000","12,500","500",원(KRW),"15,960,310","204,291,968,000",
065940,바이오빌,"1,635","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"43,987,186","71,919,049,110",
086820,바이오솔루션,"41,500","1,050","2.60","41,550","41,500","146,045","6,041,970,300","40,400","42,800","39,600","500",원(KRW),"7,847,126","325,655,729,000",
038460,바이오스마트,"4,290","10","0.23","4,290","4,285","30,215","129,557,865","4,280","4,325","4,245","500",원(KRW),"19,978,940","85,709,652,600",
044480,바이오제네틱스,"10,300","200","1.98","10,300","10,100","27,597","280,968,600","10,400","10,400","10,000","500",원(KRW),"10,954,777","112,834,203,100",
086040,바이오톡스텍,"8,710","-160","1.80","8,720","8,710","228,201","2,022,847,460","8,900","9,130","8,620","500",원(KRW),"14,564,623","126,857,866,330",
032980,바이온,"1,880","-45","2.34","1,880","1,875","350,135","660,119,125","1,905","1,945","1,855","500",원(KRW),"46,607,494","87,622,088,720",
043150,바텍,"22,700","-400","1.73","22,700","22,650","96,907","2,196,364,100","23,100","23,100","22,350","500",원(KRW),"14,854,256","337,191,611,200",
267790,배럴,"12,000","200","1.69","12,000","11,950","126,586","1,503,238,100","11,800","12,000","11,650","500",원(KRW),"7,761,300","93,135,600,000",
046310,백금T&A,"2,790","-75","2.62","2,790","2,785","410,870","1,174,752,355","2,910","2,920","2,770","500",원(KRW),"15,212,256","42,442,194,240",
036620,버추얼텍,"715","10","1.42","716","715","352,423","252,027,490","720","723","704","500",원(KRW),"39,456,342","28,211,284,530",
066410,버킷스튜디오,"2,185","-40","1.80","2,200","2,185","46,287","101,752,535","2,225","2,235","2,180","500",원(KRW),"13,447,181","29,382,090,485",
177350,베셀,"4,230","-5","0.12","4,230","4,225","31,251","131,737,890","4,235","4,265","4,195","500",원(KRW),"11,192,368","47,343,716,640",
299910,베스파,"24,200","-200","0.82","24,200","24,000","23,480","565,299,150","24,300","24,500","23,850","500",원(KRW),"7,986,521","193,273,808,200",
225530,보광산업,"6,320","40","0.64","6,320","6,310","1,870,218","11,735,005,810","6,200","6,420","6,100","500",원(KRW),"34,470,000","217,850,400,000",
250000,보라티알,"6,890","10","0.15","6,890","6,830","5,779","39,893,610","6,950","7,000","6,820","500",원(KRW),"6,750,733","46,512,550,370",
014100,보령메디앙스,"9,840","-50","0.51","9,840","9,830","21,714","214,002,290","9,850","9,940","9,820","500",원(KRW),"11,800,000","116,112,000,000",
006910,보성파워텍,"2,950","135","4.80","2,955","2,950","1,176,652","3,432,301,260","2,845","2,970","2,840","500",원(KRW),"45,854,719","135,271,421,050",
226340,본느,"2,365","-55","2.27","2,370","2,365","309,684","739,374,620","2,415","2,435","2,360","100",원(KRW),"29,097,696","68,816,051,040",
014470,부방,"2,325","-20","0.85","2,325","2,310","86,983","201,824,755","2,360","2,360","2,290","500",원(KRW),"47,293,490","109,957,364,250",
008470,부스타,"5,480","30","0.55","5,480","5,460","52,901","287,974,610","5,450","5,500","5,390","500",원(KRW),"8,404,800","46,058,304,000",
100120,뷰웍스,"35,100","850","2.48","35,100","34,550","29,382","1,006,873,100","34,250","35,100","33,600","500",원(KRW),"10,001,865","351,065,461,500",
066980,브레인콘텐츠,"844","-24","2.76","844","843","781,635","663,925,930","868","875","842","500",원(KRW),"158,418,281","133,705,029,164",
064480,브리지텍,"3,340","-10","0.30","3,340","3,335","36,031","119,648,280","3,380","3,380","3,295","500",원(KRW),"11,952,500","39,921,350,000",
251630,브이원텍,"22,400","-400","1.75","22,400","22,350","88,829","1,997,543,350","22,850","23,000","22,250","500",원(KRW),"7,516,090","168,360,416,000",
033560,블루콤,"4,340","-20","0.46","4,350","4,340","28,539","123,472,205","4,400","4,415","4,255","500",원(KRW),"18,088,047","78,502,123,980",
121800,비덴트,"6,150","-450","6.82","6,160","6,150","673,459","4,204,893,950","6,520","6,550","6,010","500",원(KRW),"27,873,523","171,422,166,450",
148140,비디아이,"9,430","20","0.21","9,430","9,420","37,680","355,487,930","9,450","9,530","9,400","500",원(KRW),"7,920,750","74,692,672,500",
200780,비씨월드제약,"23,200","150","0.65","23,200","23,050","11,088","255,615,300","23,050","23,400","22,900","200",원(KRW),"8,008,318","185,792,977,600",
141000,비아트론,"10,750","-200","1.83","10,750","10,700","90,709","979,672,550","11,000","11,050","10,650","500",원(KRW),"12,114,710","130,233,132,500",
090460,비에이치,"17,750","650","3.80","17,800","17,750","990,624","17,617,303,850","17,150","18,050","17,000","500",원(KRW),"31,379,776","556,991,024,000",
083650,비에이치아이,"3,800","135","3.68","3,805","3,800","315,348","1,186,364,430","3,685","3,810","3,635","500",원(KRW),"26,000,000","98,800,000,000",
086670,비엠티,"8,220","50","0.61","8,230","8,220","47,324","385,144,710","8,170","8,260","8,010","500",원(KRW),"8,146,529","66,964,468,380",
138580,비즈니스온,"15,650","-100","0.63","15,700","15,650","10,682","168,203,500","15,750","15,950","15,650","500",원(KRW),"9,544,940","149,378,311,000",
082920,비츠로셀,"10,850","-150","1.36","10,900","10,850","28,820","313,725,000","11,150","11,150","10,800","500",원(KRW),"19,590,431","212,556,176,350",
054220,비츠로시스,"731","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"48,288,404","35,298,823,324",
042370,비츠로테크,"6,390","190","3.06","6,390","6,370","270,311","1,715,224,970","6,210","6,440","6,180","500",원(KRW),"22,353,873","142,841,248,470",
032850,비트컴퓨터,"5,120","-20","0.39","5,120","5,110","66,788","342,406,270","5,110","5,190","5,080","500",원(KRW),"16,623,293","85,111,260,160",
238200,비피도,"25,600","0","0.00","25,600","25,350","85,743","2,170,041,400","25,800","26,300","25,000","500",원(KRW),"4,090,000","104,704,000,000",
093190,빅솔론,"5,970","60","1.02","5,970","5,960","16,602","98,492,840","5,960","6,010","5,900","500",원(KRW),"19,238,905","114,856,262,850",
065450,빅텍,"2,495","15","0.60","2,495","2,490","377,467","936,835,385","2,480","2,505","2,455","200",원(KRW),"24,500,000","61,127,500,000",
072950,빛샘전자,"6,370","80","1.27","6,380","6,370","60,988","390,064,980","6,320","6,470","6,290","500",원(KRW),"6,000,000","38,220,000,000",
143240,사람인에이치알,"18,750","-150","0.79","18,750","18,700","18,001","334,636,200","18,700","18,900","18,400","500",원(KRW),"11,634,263","218,142,431,250",
100090,삼강엠앤티,"5,000","-30","0.60","5,010","5,000","151,562","754,641,220","5,010","5,050","4,935","500",원(KRW),"26,425,409","132,127,045,000",
122350,삼기오토모티브,"3,045","-60","1.93","3,045","3,040","781,267","2,361,165,835","3,110","3,135","2,975","100",원(KRW),"30,827,256","93,868,994,520",
014970,삼륭물산,"5,570","360","6.91","5,570","5,560","210,452","1,154,783,760","5,270","5,580","5,270","500",원(KRW),"15,125,000","84,246,250,000",
018310,삼목에스폼,"14,550","150","1.04","14,550","14,500","153,212","2,222,083,750","14,400","14,750","14,300","500",원(KRW),"14,700,000","213,885,000,000",
053700,삼보모터스,"8,580","150","1.78","8,580","8,570","281,196","2,363,602,470","8,470","8,630","8,220","500",원(KRW),"14,907,203","127,903,801,740",
009620,삼보산업,"5,800","0","0.00","5,800","5,790","2,851","16,458,510","5,760","5,850","5,730","500",원(KRW),"4,125,000","23,925,000,000",
023600,삼보판지,"9,680","0","0.00","9,690","9,670","28,230","273,209,510","9,770","9,770","9,590","500",원(KRW),"14,700,000","142,296,000,000",
111870,삼본정밀전자,"3,510","-75","2.09","3,515","3,510","819,375","2,890,287,240","3,605","3,605","3,495","500",원(KRW),"51,372,000","180,315,720,000",
309930,삼성머스트스팩3호,"2,030","5","0.25","2,030","2,025","25,675","51,993,590","2,025","2,030","2,025","100",원(KRW),"4,590,000","9,317,700,000",
291230,삼성스팩2호,"2,015","-5","0.25","2,020","2,015","7,994","16,107,910","2,015","2,015","2,015","100",원(KRW),"7,550,000","15,213,250,000",
009300,삼아제약,"17,400","0","0.00","17,400","17,250","9,974","172,424,850","17,200","17,450","17,200","1,000",원(KRW),"6,370,000","110,838,000,000",
225190,삼양옵틱스,"12,400","50","0.40","12,400","12,300","15,657","192,910,650","12,350","12,450","12,200","500",원(KRW),"10,038,600","124,478,640,000",
054540,삼영엠텍,"3,725","0","0.00","3,725","3,720","52,877","195,899,630","3,670","3,735","3,670","500",원(KRW),"13,000,000","48,425,000,000",
065570,삼영이엔씨,"5,880","40","0.68","5,880","5,870","17,170","98,863,200","5,850","5,890","5,670","500",원(KRW),"8,800,000","51,744,000,000",
082660,삼우엠스,"512","-5","0.97","513","512","1,911,857","996,161,028","510","550","510","500",원(KRW),"42,097,104","21,553,717,248",
073640,삼원테크,"1,920","10","0.52","1,920","1,900","124,635","237,494,070","1,910","1,930","1,895","100",원(KRW),"52,181,840","100,189,132,800",
032280,삼일,"2,200","60","2.80","2,200","2,195","122,132","264,438,445","2,145","2,205","2,140","1,000",원(KRW),"16,213,590","35,669,898,000",
002290,삼일기업공사,"3,690","90","2.50","3,695","3,690","114,637","419,589,350","3,605","3,750","3,575","500",원(KRW),"12,400,000","45,756,000,000",
037460,삼지전자,"10,400","-250","2.35","10,450","10,400","118,810","1,244,828,300","10,650","10,750","10,350","500",원(KRW),"16,318,522","169,712,628,800",
032750,삼진,"6,660","10","0.15","6,700","6,660","11,709","78,159,530","6,700","6,710","6,620","500",원(KRW),"6,000,000","39,960,000,000",
054090,삼진엘앤디,"2,325","-15","0.64","2,325","2,320","156,139","366,622,565","2,370","2,385","2,310","500",원(KRW),"24,959,232","58,030,214,400",
000250,삼천당제약,"44,950","-400","0.88","45,000","44,950","421,386","19,172,809,800","45,350","47,000","44,450","500",원(KRW),"22,105,813","993,656,294,350",
024950,삼천리자전거,"7,050","350","5.22","7,060","7,050","279,775","2,018,292,710","6,890","7,560","6,800","500",원(KRW),"13,273,577","93,578,717,850",
038500,삼표시멘트,"5,210","70","1.36","5,220","5,210","1,130,853","5,944,535,900","5,200","5,350","5,140","500",원(KRW),"107,357,173","559,330,871,330",
017480,삼현철강,"5,510","280","5.35","5,520","5,510","558,651","3,049,419,360","5,260","5,670","5,240","500",원(KRW),"15,702,890","86,522,923,900",
046390,삼화네트웍스,"1,485","-10","0.67","1,485","1,480","77,626","115,195,940","1,495","1,500","1,475","200",원(KRW),"42,967,933","63,807,380,505",
027580,상보,"1,985","-60","2.93","1,995","1,985","295,158","598,215,125","2,060","2,095","1,955","500",원(KRW),"28,339,847","56,254,596,295",
038540,상상인,"18,700","1,200","6.86","18,750","18,700","456,113","8,448,403,400","17,350","18,800","17,350","1,000",원(KRW),"47,748,397","892,895,023,900",
091580,상신이디피,"13,150","50","0.38","13,150","13,100","81,711","1,069,572,100","13,150","13,300","12,900","500",원(KRW),"12,665,050","166,545,407,500",
263810,상신전자,"5,730","150","2.69","5,730","5,700","137,131","787,114,000","5,580","5,870","5,580","500",원(KRW),"8,117,336","46,512,335,280",
089980,상아프론테크,"18,200","700","4.00","18,200","18,150","287,446","5,089,584,300","17,500","18,250","17,150","500",원(KRW),"14,263,536","259,596,355,200",
042940,상지카일룸,"2,080","-55","2.58","2,080","2,060","409,797","850,005,435","2,135","2,170","2,010","500",원(KRW),"36,840,456","76,628,148,480",
042600,새로닉스,"4,580","30","0.66","4,580","4,550","15,912","72,752,115","4,550","4,580","4,540","500",원(KRW),"12,423,574","56,899,968,920",
263540,샘코,"4,600","20","0.44","4,600","4,580","19,969","91,629,930","4,600","4,635","4,560","500",원(KRW),"7,936,681","36,508,732,600",
038070,서린바이오,"10,500","-100","0.94","10,500","10,450","32,314","335,610,300","10,550","10,650","10,300","500",원(KRW),"6,900,516","72,455,418,000",
006730,서부T&D,"8,550","-70","0.81","8,550","8,540","98,521","839,575,090","8,570","8,610","8,470","500",원(KRW),"51,871,207","443,498,819,850",
079650,서산,"4,050","-40","0.98","4,070","4,050","556,052","2,261,667,410","4,125","4,160","4,005","100",원(KRW),"20,000,000","81,000,000,000",
100660,서암기계공업,"9,120","240","2.70","9,130","9,120","2,754,557","25,766,503,020","9,060","9,700","9,060","500",원(KRW),"12,600,000","114,912,000,000",
012860,서연전자,"1,980","-60","2.94","1,980","1,975","428,607","836,077,270","2,030","2,040","1,900","500",원(KRW),"27,000,000","53,460,000,000",
019770,서연탑메탈,"4,005","35","0.88","4,010","4,005","417,995","1,675,705,235","3,970","4,115","3,900","500",원(KRW),"11,650,000","46,658,250,000",
043710,서울리거,"2,760","0","0.00","2,765","2,760","27,888","76,503,435","2,770","2,770","2,725","500",원(KRW),"25,115,308","69,318,250,080",
046890,서울반도체,"24,100","400","1.69","24,100","24,050","609,723","14,635,990,400","23,650","24,300","23,600","500",원(KRW),"58,305,400","1,405,160,140,000",
063170,서울옥션,"9,270","390","4.39","9,280","9,270","476,399","4,376,378,590","8,910","9,320","8,870","500",원(KRW),"16,917,500","156,825,225,000",
027040,서울전자통신,"1,320","20","1.54","1,325","1,320","9,284,105","13,187,390,510","1,370","1,485","1,320","500",원(KRW),"64,764,286","85,488,857,520",
018680,서울제약,"7,850","-40","0.51","7,850","7,830","75,149","592,765,930","7,820","8,080","7,770","500",원(KRW),"8,485,499","66,611,167,150",
093920,서원인텍,"4,720","0","0.00","4,720","4,710","7,335","34,549,055","4,750","4,750","4,695","500",원(KRW),"18,600,000","87,792,000,000",
189860,서전기전,"5,980","340","6.03","5,980","5,970","792,370","4,652,979,880","5,740","6,000","5,660","500",원(KRW),"9,698,780","57,998,704,400",
178320,서진시스템,"17,850","-50","0.28","17,900","17,850","105,923","1,886,586,500","17,800","18,050","17,650","500",원(KRW),"18,100,666","323,096,888,100",
122690,서진오토모티브,"2,500","-30","1.19","2,500","2,480","35,622","87,870,910","2,530","2,530","2,445","500",원(KRW),"19,541,246","48,853,115,000",
140070,서플러스글로벌,"2,850","-5","0.18","2,855","2,850","67,198","191,734,845","2,865","2,870","2,840","100",원(KRW),"36,988,000","105,415,800,000",
011370,서한,"2,095","15","0.72","2,095","2,090","669,643","1,401,428,170","2,075","2,135","2,040","500",원(KRW),"100,894,865","211,374,742,175",
065710,서호전기,"12,700","300","2.42","12,750","12,700","18,763","237,135,900","12,450","12,700","12,450","500",원(KRW),"5,150,000","65,405,000,000",
035890,서희건설,"1,315","15","1.15","1,320","1,315","8,482,879","11,308,684,725","1,305","1,360","1,300","500",원(KRW),"173,467,745","228,110,084,675",
003100,선광,"17,650","0","0.00","17,650","17,600","8,312","147,005,600","17,800","17,900","17,600","1,000",원(KRW),"6,600,000","116,490,000,000",
123420,선데이토즈,"22,400","400","1.82","22,400","22,350","117,564","2,617,526,800","22,150","22,500","21,950","500",원(KRW),"9,569,842","214,364,460,800",
171090,선익시스템,"11,150","0","0.00","11,200","11,150","67,762","756,486,750","11,150","11,650","11,050","500",원(KRW),"8,999,295","100,342,139,250",
014620,성광벤드,"11,400","-550","4.60","11,450","11,400","264,451","3,054,764,000","11,800","11,950","11,250","500",원(KRW),"28,600,000","326,040,000,000",
037350,성도이엔지,"5,450","280","5.42","5,460","5,450","585,251","3,186,526,920","5,240","5,590","5,240","500",원(KRW),"15,470,000","84,311,500,000",
081580,성우전자,"3,350","-20","0.59","3,350","3,345","40,171","134,253,585","3,395","3,395","3,300","500",원(KRW),"15,508,143","51,952,279,050",
045300,성우테크론,"4,195","-55","1.29","4,200","4,195","11,863","49,773,345","4,250","4,250","4,155","500",원(KRW),"9,054,055","37,981,760,725",
015750,성우하이텍,"4,045","-70","1.70","4,065","4,045","193,997","789,923,275","4,100","4,125","4,020","500",원(KRW),"80,000,000","323,600,000,000",
080470,성창오토텍,"13,000","700","5.69","13,000","12,950","1,206,332","15,293,179,800","12,300","13,200","12,050","500",원(KRW),"7,300,000","94,900,000,000",
